id,sentiment
12402_10,0.51130927
362_2,0.51130927
9825_7,0.51130927
2913_3,0.51130927
7164_8,0.51130927
11177_7,0.51130927
5707_10,0.51130927
8103_10,0.51130927
6289_1,0.51130927
11754_1,0.51130927
11640_10,0.51130927
9933_7,0.51130927
185_10,0.51130927
242_10,0.51130927
9369_8,0.51130927
7453_10,0.51130927
7514_7,0.51130927
10860_2,0.51130927
8663_8,0.51130927
9108_1,0.51130927
7941_1,0.51130927
10116_1,0.51130927
9841_4,0.51130927
4512_9,0.51130927
4853_2,0.51130927
2664_4,0.51130927
9966_10,0.51130927
5167_2,0.51130927
3894_2,0.51130927
3929_8,0.51130927
7165_10,0.51130927
5451_8,0.51130927
2947_4,0.51130927
4611_10,0.51130927
5807_1,0.51130927
9464_8,0.51130927
3124_10,0.51130927
2705_4,0.51130927
12187_8,0.51130927
12319_10,0.51130927
9874_3,0.51130927
3406_4,0.51130927
2327_10,0.51130927
605_10,0.51130927
8080_4,0.51130927
3074_10,0.51130927
2499_3,0.51130927
1013_1,0.51130927
11535_1,0.51130927
4118_7,0.51130927
10492_8,0.51130927
2129_4,0.51130927
9814_10,0.51130927
10671_9,0.51130927
5980_10,0.51130927
2755_2,0.51130927
5461_2,0.51130927
11979_1,0.51130927
8810_1,0.51130927
852_7,0.51130927
10961_4,0.51130927
7436_4,0.51130927
11281_3,0.51130927
4208_3,0.51130927
8213_10,0.51130927
9851_2,0.51130927
4713_7,0.51130927
9528_1,0.51130927
3595_10,0.51130927
5785_3,0.51130927
10370_3,0.51130927
1980_3,0.51130927
8800_4,0.51130927
4437_3,0.51130927
28_3,0.51130927
12171_1,0.51130927
9359_3,0.51130927
3831_9,0.51130927
10962_7,0.51130927
1500_9,0.51130927
11470_10,0.51130927
11843_3,0.51130927
11200_4,0.51130927
1067_1,0.51130927
3333_1,0.51130927
4487_4,0.51130927
6428_1,0.51130927
575_7,0.51130927
10904_9,0.51130927
11821_2,0.51130927
11605_1,0.51130927
1111_7,0.51130927
10295_1,0.51130927
1146_4,0.51130927
2405_9,0.51130927
11081_10,0.51130927
2201_10,0.51130927
4844_1,0.51130927
11007_8,0.51130927
6535_7,0.51130927
2653_4,0.51130927
8245_10,0.51130927
9951_8,0.51130927
6133_8,0.51130927
10006_2,0.51130927
7350_1,0.51130927
4509_9,0.51130927
948_1,0.51130927
3987_1,0.51130927
2947_10,0.51130927
6041_3,0.51130927
2946_1,0.51130927
11967_4,0.51130927
1185_10,0.51130927
10323_2,0.51130927
11706_2,0.51130927
3663_1,0.51130927
5602_10,0.51130927
4870_10,0.51130927
1994_1,0.51130927
10807_7,0.51130927
6871_3,0.51130927
1175_2,0.51130927
10919_7,0.51130927
8127_10,0.51130927
12497_4,0.51130927
3274_1,0.51130927
2568_3,0.51130927
840_2,0.51130927
5626_10,0.51130927
7561_10,0.51130927
4600_3,0.51130927
3324_9,0.51130927
8899_7,0.51130927
5592_8,0.51130927
12483_4,0.51130927
7874_1,0.51130927
5878_10,0.51130927
4303_9,0.51130927
9421_1,0.51130927
10269_4,0.51130927
10615_2,0.51130927
2634_10,0.51130927
7522_1,0.51130927
9289_10,0.51130927
4636_10,0.51130927
1241_7,0.51130927
9458_9,0.51130927
11690_10,0.51130927
7176_4,0.51130927
6212_10,0.51130927
6319_1,0.51130927
5229_3,0.51130927
466_9,0.51130927
8693_2,0.51130927
2952_10,0.51130927
1128_1,0.51130927
3975_10,0.51130927
11365_10,0.51130927
2074_9,0.51130927
9768_10,0.51130927
4895_1,0.51130927
5726_10,0.51130927
9993_10,0.51130927
11319_2,0.51130927
10561_2,0.51130927
5455_8,0.51130927
10684_3,0.51130927
3652_3,0.51130927
7825_1,0.51130927
8806_1,0.51130927
275_10,0.51130927
2246_1,0.51130927
11968_2,0.51130927
2528_1,0.51130927
8491_8,0.51130927
13_1,0.51130927
4530_8,0.51130927
5207_3,0.51130927
11648_10,0.51130927
8260_1,0.51130927
10730_10,0.51130927
10402_3,0.51130927
8077_1,0.51130927
8598_8,0.51130927
2809_3,0.51130927
12490_10,0.51130927
1447_9,0.51130927
1605_3,0.51130927
2311_4,0.51130927
3235_9,0.51130927
5725_10,0.51130927
9025_10,0.51130927
6049_9,0.51130927
4803_10,0.51130927
191_9,0.51130927
420_3,0.51130927
5238_2,0.51130927
1280_9,0.51130927
9408_4,0.51130927
819_1,0.51130927
1656_4,0.51130927
9964_3,0.51130927
10404_4,0.51130927
12369_10,0.51130927
6423_1,0.51130927
9942_8,0.51130927
1519_1,0.51130927
100_10,0.51130927
3216_10,0.51130927
3909_10,0.51130927
5034_7,0.51130927
14_8,0.51130927
5891_3,0.51130927
8496_10,0.51130927
7429_1,0.51130927
9457_1,0.51130927
9602_8,0.51130927
4198_1,0.51130927
154_2,0.51130927
5070_2,0.51130927
4207_8,0.51130927
7758_8,0.51130927
4439_9,0.51130927
12042_1,0.51130927
7244_1,0.51130927
6854_1,0.51130927
11932_10,0.51130927
4151_10,0.51130927
7265_1,0.51130927
10272_7,0.51130927
4256_4,0.51130927
1225_7,0.51130927
956_10,0.51130927
6389_2,0.51130927
1365_4,0.51130927
4752_7,0.51130927
276_10,0.51130927
8766_9,0.51130927
11225_10,0.51130927
6920_1,0.51130927
11536_1,0.51130927
1923_9,0.51130927
11460_10,0.51130927
10054_7,0.51130927
10845_1,0.51130927
10231_4,0.51130927
9430_8,0.51130927
3226_2,0.51130927
4298_3,0.51130927
10635_4,0.51130927
10567_4,0.51130927
5460_10,0.51130927
7310_7,0.51130927
10330_2,0.51130927
5151_9,0.51130927
11_3,0.51130927
1448_8,0.51130927
10130_8,0.51130927
2199_3,0.51130927
1761_10,0.51130927
2782_1,0.51130927
7618_10,0.51130927
85_10,0.51130927
5730_3,0.51130927
3641_1,0.51130927
8190_9,0.51130927
9533_10,0.51130927
9508_1,0.51130927
237_8,0.51130927
3981_7,0.51130927
7194_9,0.51130927
10584_8,0.51130927
248_2,0.51130927
8358_4,0.51130927
1218_1,0.51130927
4191_10,0.51130927
3090_8,0.51130927
11923_2,0.51130927
1640_8,0.51130927
9972_3,0.51130927
11818_4,0.51130927
4350_10,0.51130927
877_10,0.51130927
10017_8,0.51130927
7975_10,0.51130927
8436_1,0.51130927
6024_7,0.51130927
3112_1,0.51130927
951_10,0.51130927
1622_1,0.51130927
191_3,0.51130927
5669_1,0.51130927
1891_4,0.51130927
12173_9,0.51130927
7887_7,0.51130927
3256_10,0.51130927
5419_1,0.51130927
7635_1,0.51130927
8297_2,0.51130927
7137_8,0.51130927
7562_3,0.51130927
9944_1,0.51130927
4288_1,0.51130927
8087_1,0.51130927
4771_10,0.51130927
10482_10,0.51130927
5324_10,0.51130927
3080_1,0.51130927
10923_7,0.51130927
1753_7,0.51130927
317_10,0.51130927
12474_8,0.51130927
773_8,0.51130927
388_1,0.51130927
12141_2,0.51130927
5667_1,0.51130927
1071_9,0.51130927
2897_10,0.51130927
9481_4,0.51130927
12025_1,0.51130927
8879_7,0.51130927
5683_1,0.51130927
7026_1,0.51130927
2439_1,0.51130927
3631_7,0.51130927
1650_9,0.51130927
5378_7,0.51130927
9745_1,0.51130927
11563_8,0.51130927
299_8,0.51130927
9471_2,0.51130927
1866_1,0.51130927
2639_4,0.51130927
5122_1,0.51130927
12341_7,0.51130927
2936_8,0.51130927
8647_10,0.51130927
4255_9,0.51130927
7262_8,0.51130927
8413_10,0.51130927
10080_1,0.51130927
3973_1,0.51130927
8752_9,0.51130927
4018_2,0.51130927
7669_1,0.51130927
10421_4,0.51130927
7854_8,0.51130927
162_8,0.51130927
11614_9,0.51130927
11343_8,0.51130927
1708_7,0.51130927
7115_4,0.51130927
10498_10,0.51130927
2944_8,0.51130927
10474_3,0.51130927
1263_1,0.51130927
1693_4,0.51130927
9600_9,0.51130927
11173_2,0.51130927
3961_2,0.51130927
8011_1,0.51130927
7386_8,0.51130927
8787_8,0.51130927
12349_9,0.51130927
1776_4,0.51130927
5885_4,0.51130927
220_4,0.51130927
5547_8,0.51130927
2853_1,0.51130927
2157_2,0.51130927
11667_2,0.51130927
194_7,0.51130927
1633_1,0.51130927
6897_2,0.51130927
11568_2,0.51130927
9219_1,0.51130927
477_8,0.51130927
8980_3,0.51130927
4612_10,0.51130927
8030_10,0.51130927
1846_8,0.51130927
2786_8,0.51130927
2634_1,0.51130927
3110_8,0.51130927
11587_8,0.51130927
11262_8,0.51130927
5680_7,0.51130927
4583_4,0.51130927
1451_1,0.51130927
4244_4,0.51130927
6176_4,0.51130927
8851_10,0.51130927
908_9,0.51130927
7494_9,0.51130927
8061_3,0.51130927
789_1,0.51130927
2374_7,0.51130927
11225_3,0.51130927
4467_4,0.51130927
8516_10,0.51130927
4121_10,0.51130927
10267_7,0.51130927
6040_8,0.51130927
8338_7,0.51130927
2903_7,0.51130927
6662_9,0.51130927
5333_10,0.51130927
7470_4,0.51130927
8813_1,0.51130927
4514_3,0.51130927
9584_7,0.51130927
11706_8,0.51130927
11538_8,0.51130927
4210_1,0.51130927
8984_1,0.51130927
3431_4,0.51130927
4973_10,0.51130927
12260_1,0.51130927
4267_10,0.51130927
9906_9,0.51130927
670_7,0.51130927
6270_3,0.51130927
5164_4,0.51130927
9741_2,0.51130927
3761_8,0.51130927
2651_2,0.51130927
7448_10,0.51130927
7184_9,0.51130927
1313_9,0.51130927
10654_8,0.51130927
7151_1,0.51130927
2320_10,0.51130927
12033_7,0.51130927
6429_1,0.51130927
1420_4,0.51130927
3002_7,0.51130927
1299_1,0.51130927
7897_9,0.51130927
1529_4,0.51130927
9760_2,0.51130927
11318_1,0.51130927
2217_3,0.51130927
11641_2,0.51130927
7238_10,0.51130927
7710_8,0.51130927
12011_8,0.51130927
4495_7,0.51130927
11144_4,0.51130927
5625_2,0.51130927
2926_7,0.51130927
8538_8,0.51130927
8875_10,0.51130927
10881_10,0.51130927
1662_7,0.51130927
4560_9,0.51130927
6714_4,0.51130927
9059_10,0.51130927
6631_10,0.51130927
8520_1,0.51130927
918_4,0.51130927
3102_10,0.51130927
3611_2,0.51130927
8434_10,0.51130927
681_7,0.51130927
7386_4,0.51130927
7566_9,0.51130927
10110_10,0.51130927
10486_10,0.51130927
1492_3,0.51130927
11823_1,0.51130927
2331_9,0.51130927
2200_2,0.51130927
9547_1,0.51130927
785_2,0.51130927
5101_4,0.51130927
5657_10,0.51130927
6902_7,0.51130927
1490_9,0.51130927
7148_9,0.51130927
7387_8,0.51130927
8277_9,0.51130927
6912_7,0.51130927
170_2,0.51130927
7702_10,0.51130927
4393_3,0.51130927
2608_3,0.51130927
4931_8,0.51130927
10589_10,0.51130927
8623_4,0.51130927
6057_2,0.51130927
2704_9,0.51130927
1790_2,0.51130927
12370_1,0.51130927
159_1,0.51130927
343_9,0.51130927
2128_9,0.51130927
11181_8,0.51130927
11775_10,0.51130927
3514_10,0.51130927
6993_2,0.51130927
2866_9,0.51130927
1000_9,0.51130927
11772_7,0.51130927
3355_9,0.51130927
8519_8,0.51130927
7879_3,0.51130927
4332_10,0.51130927
5403_1,0.51130927
1514_7,0.51130927
7904_1,0.51130927
10550_2,0.51130927
11442_10,0.51130927
2821_3,0.51130927
5766_1,0.51130927
8061_9,0.51130927
2166_1,0.51130927
6206_1,0.51130927
11124_2,0.51130927
7625_10,0.51130927
90_9,0.51130927
7959_10,0.51130927
7029_10,0.51130927
779_8,0.51130927
1101_4,0.51130927
11189_4,0.51130927
9790_4,0.51130927
10861_1,0.51130927
5902_2,0.51130927
9545_10,0.51130927
3730_1,0.51130927
4951_9,0.51130927
3295_1,0.51130927
9495_2,0.51130927
2876_1,0.51130927
2796_1,0.51130927
10338_3,0.51130927
10913_7,0.51130927
4685_2,0.51130927
11586_1,0.51130927
4904_7,0.51130927
7110_7,0.51130927
2086_4,0.51130927
7372_7,0.51130927
135_9,0.51130927
7038_3,0.51130927
1119_2,0.51130927
5057_8,0.51130927
3479_10,0.51130927
6489_8,0.51130927
4910_8,0.51130927
5979_10,0.51130927
11304_1,0.51130927
2102_9,0.51130927
8048_1,0.51130927
12153_7,0.51130927
4832_8,0.51130927
3079_9,0.51130927
8254_2,0.51130927
7981_7,0.51130927
611_1,0.51130927
307_10,0.51130927
8861_3,0.51130927
4635_4,0.51130927
6197_7,0.51130927
6739_3,0.51130927
8588_9,0.51130927
8461_7,0.51130927
10089_1,0.51130927
2609_7,0.51130927
1418_3,0.51130927
2661_10,0.51130927
1253_9,0.51130927
8815_9,0.51130927
9867_8,0.51130927
2155_1,0.51130927
12259_4,0.51130927
11224_3,0.51130927
4781_1,0.51130927
4354_9,0.51130927
9629_9,0.51130927
3629_9,0.51130927
6445_10,0.51130927
9526_10,0.51130927
5138_2,0.51130927
349_10,0.51130927
2099_7,0.51130927
4411_1,0.51130927
8127_3,0.51130927
5225_8,0.51130927
7970_3,0.51130927
5688_7,0.51130927
12099_3,0.51130927
6020_4,0.51130927
3892_8,0.51130927
2098_8,0.51130927
4851_7,0.51130927
10967_10,0.51130927
6230_4,0.51130927
2211_2,0.51130927
11978_10,0.51130927
8802_1,0.51130927
11010_3,0.51130927
10083_2,0.51130927
5588_10,0.51130927
958_10,0.51130927
6771_4,0.51130927
6767_9,0.51130927
7302_10,0.51130927
5324_3,0.51130927
7737_10,0.51130927
8603_10,0.51130927
3029_7,0.51130927
8640_2,0.51130927
2139_1,0.51130927
6305_10,0.51130927
6884_7,0.51130927
5534_8,0.51130927
7619_8,0.51130927
10057_8,0.51130927
972_7,0.51130927
6245_8,0.51130927
6627_7,0.51130927
3621_10,0.51130927
2290_4,0.51130927
24_4,0.51130927
5689_1,0.51130927
6497_4,0.51130927
12405_4,0.51130927
11720_7,0.51130927
10088_1,0.51130927
9258_9,0.51130927
354_4,0.51130927
4770_10,0.51130927
1035_3,0.51130927
739_1,0.51130927
6267_7,0.51130927
1562_8,0.51130927
1438_1,0.51130927
281_8,0.51130927
1818_1,0.51130927
3943_3,0.51130927
8116_4,0.51130927
6984_1,0.51130927
5330_4,0.51130927
8821_8,0.51130927
10484_10,0.51130927
1886_4,0.51130927
7943_2,0.51130927
6438_7,0.51130927
8931_10,0.51130927
10538_10,0.51130927
534_10,0.51130927
7329_2,0.51130927
6614_2,0.51130927
710_10,0.51130927
3120_4,0.51130927
9046_1,0.51130927
5638_2,0.51130927
2455_4,0.51130927
2652_3,0.51130927
11006_4,0.51130927
5065_3,0.51130927
9805_10,0.51130927
7092_8,0.51130927
1735_10,0.51130927
3609_1,0.51130927
1201_10,0.51130927
11024_9,0.51130927
3807_10,0.51130927
4483_10,0.51130927
4510_7,0.51130927
8037_1,0.51130927
1760_1,0.51130927
133_8,0.51130927
9039_8,0.51130927
8462_4,0.51130927
2468_10,0.51130927
7684_3,0.51130927
10350_9,0.51130927
1199_10,0.51130927
8560_1,0.51130927
6405_3,0.51130927
1295_1,0.51130927
6420_1,0.51130927
12183_9,0.51130927
11619_1,0.51130927
1415_9,0.51130927
9414_1,0.51130927
7640_4,0.51130927
9211_9,0.51130927
557_9,0.51130927
4501_9,0.51130927
8711_10,0.51130927
2402_1,0.51130927
4586_10,0.51130927
176_3,0.51130927
3545_1,0.51130927
8932_1,0.51130927
5829_10,0.51130927
3409_10,0.51130927
3636_3,0.51130927
12048_7,0.51130927
10468_10,0.51130927
11546_10,0.51130927
9444_10,0.51130927
6275_1,0.51130927
152_4,0.51130927
4767_9,0.51130927
6751_1,0.51130927
10245_4,0.51130927
5407_8,0.51130927
1923_1,0.51130927
515_9,0.51130927
9988_1,0.51130927
5928_8,0.51130927
10163_4,0.51130927
7969_10,0.51130927
1494_4,0.51130927
11211_10,0.51130927
1957_1,0.51130927
8484_7,0.51130927
848_2,0.51130927
5177_1,0.51130927
10667_10,0.51130927
3075_1,0.51130927
9443_10,0.51130927
1572_8,0.51130927
11285_8,0.51130927
3125_1,0.51130927
9265_9,0.51130927
4072_1,0.51130927
6390_2,0.51130927
6496_4,0.51130927
8766_2,0.51130927
7787_10,0.51130927
5897_10,0.51130927
9027_1,0.51130927
1538_2,0.51130927
1220_3,0.51130927
8600_3,0.51130927
11432_2,0.51130927
1424_4,0.51130927
7344_10,0.51130927
10842_1,0.51130927
10332_10,0.51130927
4340_4,0.51130927
4868_4,0.51130927
11216_9,0.51130927
12027_10,0.51130927
6785_7,0.51130927
8773_8,0.51130927
8119_4,0.51130927
10138_10,0.51130927
7197_2,0.51130927
1536_3,0.51130927
9981_7,0.51130927
4753_1,0.51130927
2795_7,0.51130927
6672_4,0.51130927
10805_7,0.51130927
5866_1,0.51130927
570_1,0.51130927
11965_8,0.51130927
3288_1,0.51130927
8135_1,0.51130927
10094_9,0.51130927
5845_10,0.51130927
3570_8,0.51130927
1240_1,0.51130927
231_1,0.51130927
10628_9,0.51130927
3536_1,0.51130927
1852_10,0.51130927
8202_7,0.51130927
5907_7,0.51130927
1759_10,0.51130927
4492_10,0.51130927
4844_7,0.51130927
3189_10,0.51130927
3403_10,0.51130927
5874_2,0.51130927
7809_10,0.51130927
3632_9,0.51130927
11767_2,0.51130927
9925_3,0.51130927
4218_1,0.51130927
12036_7,0.51130927
8973_2,0.51130927
2464_10,0.51130927
4094_1,0.51130927
10592_1,0.51130927
10648_9,0.51130927
3887_10,0.51130927
9092_8,0.51130927
10666_10,0.51130927
8389_10,0.51130927
5281_10,0.51130927
6946_1,0.51130927
1132_1,0.51130927
10052_4,0.51130927
768_10,0.51130927
5432_3,0.51130927
7424_3,0.51130927
2366_2,0.51130927
2865_3,0.51130927
7806_2,0.51130927
8878_3,0.51130927
6298_7,0.51130927
4517_4,0.51130927
12018_10,0.51130927
3662_1,0.51130927
11393_10,0.51130927
2071_10,0.51130927
8217_8,0.51130927
6568_2,0.51130927
3840_10,0.51130927
1666_3,0.51130927
2360_7,0.51130927
5778_4,0.51130927
5341_4,0.51130927
4044_2,0.51130927
2503_3,0.51130927
4095_10,0.51130927
2092_2,0.51130927
2707_3,0.51130927
573_10,0.51130927
6441_7,0.51130927
7565_3,0.51130927
9499_7,0.51130927
657_10,0.51130927
8840_10,0.51130927
1407_4,0.51130927
12453_2,0.51130927
8273_9,0.51130927
8366_7,0.51130927
10643_9,0.51130927
9998_1,0.51130927
1385_1,0.51130927
1354_4,0.51130927
4674_7,0.51130927
3515_4,0.51130927
10426_8,0.51130927
10226_3,0.51130927
10391_4,0.51130927
9968_1,0.51130927
2893_3,0.51130927
2546_9,0.51130927
37_1,0.51130927
1757_10,0.51130927
1569_8,0.51130927
1466_3,0.51130927
7783_1,0.51130927
9506_10,0.51130927
10835_3,0.51130927
2917_9,0.51130927
2495_7,0.51130927
1686_10,0.51130927
2414_7,0.51130927
5318_8,0.51130927
8858_8,0.51130927
8112_1,0.51130927
6532_2,0.51130927
2526_10,0.51130927
11089_7,0.51130927
4297_8,0.51130927
3179_9,0.51130927
5832_10,0.51130927
10539_8,0.51130927
9226_10,0.51130927
9878_1,0.51130927
7940_10,0.51130927
7195_10,0.51130927
2979_1,0.51130927
3597_10,0.51130927
2931_8,0.51130927
8571_10,0.51130927
12148_1,0.51130927
4047_2,0.51130927
6164_10,0.51130927
2214_8,0.51130927
5903_1,0.51130927
7931_9,0.51130927
1205_3,0.51130927
5983_10,0.51130927
10424_7,0.51130927
11032_7,0.51130927
1303_10,0.51130927
10390_1,0.51130927
8349_2,0.51130927
3605_8,0.51130927
12273_1,0.51130927
60_1,0.51130927
3879_9,0.51130927
12431_4,0.51130927
4499_2,0.51130927
5786_10,0.51130927
5521_4,0.51130927
793_8,0.51130927
7948_3,0.51130927
9022_2,0.51130927
11071_1,0.51130927
4991_3,0.51130927
8226_1,0.51130927
8762_3,0.51130927
6918_4,0.51130927
844_10,0.51130927
11503_8,0.51130927
7406_8,0.51130927
7743_1,0.51130927
514_3,0.51130927
10927_9,0.51130927
3731_7,0.51130927
8870_4,0.51130927
11099_10,0.51130927
8456_10,0.51130927
10944_7,0.51130927
7168_3,0.51130927
3378_10,0.51130927
8203_3,0.51130927
5676_1,0.51130927
5061_9,0.51130927
6238_8,0.51130927
1136_8,0.51130927
6234_3,0.51130927
9510_3,0.51130927
9632_7,0.51130927
4357_1,0.51130927
1176_9,0.51130927
10821_8,0.51130927
4143_4,0.51130927
5074_8,0.51130927
11673_1,0.51130927
11072_2,0.51130927
1816_4,0.51130927
3974_7,0.51130927
796_4,0.51130927
8540_2,0.51130927
10959_8,0.51130927
4576_10,0.51130927
7030_1,0.51130927
3340_10,0.51130927
3223_3,0.51130927
3030_1,0.51130927
4194_1,0.51130927
11322_1,0.51130927
1785_1,0.51130927
7109_2,0.51130927
4120_1,0.51130927
3024_7,0.51130927
589_2,0.51130927
2480_10,0.51130927
4878_1,0.51130927
571_1,0.51130927
12156_8,0.51130927
7547_9,0.51130927
6577_10,0.51130927
7101_3,0.51130927
1731_3,0.51130927
10424_1,0.51130927
9056_10,0.51130927
11959_3,0.51130927
6952_4,0.51130927
8709_10,0.51130927
4716_10,0.51130927
2393_10,0.51130927
4007_7,0.51130927
1196_2,0.51130927
8483_1,0.51130927
1840_3,0.51130927
6108_1,0.51130927
4621_8,0.51130927
11332_4,0.51130927
8800_10,0.51130927
886_7,0.51130927
6495_8,0.51130927
6193_10,0.51130927
10297_1,0.51130927
4233_1,0.51130927
3121_10,0.51130927
1681_10,0.51130927
5789_1,0.51130927
6446_10,0.51130927
479_9,0.51130927
6401_1,0.51130927
7602_1,0.51130927
10792_1,0.51130927
11436_9,0.51130927
6944_1,0.51130927
6275_9,0.51130927
7314_10,0.51130927
8887_9,0.51130927
1835_8,0.51130927
8403_7,0.51130927
2090_1,0.51130927
12310_1,0.51130927
9795_9,0.51130927
4260_1,0.51130927
3214_4,0.51130927
10974_8,0.51130927
3374_10,0.51130927
2251_2,0.51130927
2325_7,0.51130927
28_9,0.51130927
